name,poi_id,osm_way_id,osm_relation_id,building,amenity,way,geometry,centroid,area,area_ft2
,961,153182905,,yes,,,"POLYGON ((139.6997344 35.6847708, 139.699868 35.6846648, 139.6995326 35.6843858, 139.699399 35.6844918, 139.6997344 35.6847708))",POINT (139.6996335 35.6845783),730.5,7863.2
,962,153182907,,yes,,,"POLYGON ((139.703985 35.6855452, 139.7041128 35.685575, 139.7041344 35.6855138, 139.7040066 35.6854841, 139.703985 35.6855452))",POINT (139.7040597 35.6855295),84.3,907.6
,963,153182912,,yes,,,"POLYGON ((139.698513 35.6840501, 139.6986132 35.6840928, 139.6986508 35.6840347, 139.6985506 35.6839919, 139.698513 35.6840501))",POINT (139.6985819 35.6840424),74.8,805.6
,964,153182914,,yes,,,"POLYGON ((139.6975553 35.6835578, 139.6976403 35.6836083, 139.6976832 35.6835606, 139.6975983 35.6835101, 139.6975553 35.6835578))",POINT (139.6976193 35.6835592),62.1,668.5
,965,153182915,,yes,,,"POLYGON ((139.7008065 35.6840022, 139.700835 35.6839742, 139.7007516 35.6839182, 139.7007231 35.6839461, 139.7008065 35.6840022))",POINT (139.7007791 35.6839602),39.4,423.8
,966,153182919,,yes,,,"POLYGON ((139.6976512 35.6836216, 139.6977672 35.6836802, 139.6978243 35.6836057, 139.6977083 35.6835471, 139.6976512 35.6836216))",POINT (139.6977378 35.6836137),120.9,1301.9
,967,153182922,,yes,,,"POLYGON ((139.699071 35.6842943, 139.6991217 35.6842067, 139.6990579 35.6841823, 139.6990071 35.6842699, 139.699071 35.6842943))",POINT (139.6990644 35.6842383),68.7,739.3
,968,153182926,,yes,,,"POLYGON ((139.7054437 35.6840158, 139.7054998 35.6839765, 139.7053608 35.6838455, 139.7053047 35.6838847, 139.7054437 35.6840158))",POINT (139.7054023 35.6839306),128.1,1378.5
,969,153182930,,yes,,,"POLYGON ((139.7006461 35.683626, 139.7006993 35.6835755, 139.7005706 35.6834859, 139.7005173 35.6835363, 139.7006461 35.683626))",POINT (139.7006083 35.6835559),113.0,1215.9
,970,153182934,,yes,,,"POLYGON ((139.7041303 35.6845687, 139.704183 35.6844739, 139.7041034 35.6844448, 139.7040508 35.6845396, 139.7041303 35.6845687))",POINT (139.7041169 35.6845067),91.0,979.1
,971,153182936,,yes,,,"POLYGON ((139.7053705 35.6840803, 139.7054288 35.684039, 139.7053969 35.6840092, 139.7053386 35.6840506, 139.7053705 35.6840803))",POINT (139.7053837 35.6840448),30.8,331.9
,972,153182940,,yes,,,"POLYGON ((139.7035574 35.6846031, 139.7036671 35.6846252, 139.7036776 35.6845908, 139.7035679 35.6845687, 139.7035574 35.6846031))",POINT (139.7036175 35.6845969),40.3,434.0
,973,153182945,,yes,,,"POLYGON ((139.699808 35.6840045, 139.6998519 35.6839624, 139.6997487 35.6838914, 139.6997049 35.6839334, 139.699808 35.6840045))",POINT (139.6997784 35.6839479),75.2,808.9
,974,153182946,,yes,,,"POLYGON ((139.7051992 35.6839059, 139.7052712 35.6838545, 139.7052096 35.6837976, 139.7051376 35.683849, 139.7051992 35.6839059))",POINT (139.7052044 35.6838518),72.9,784.7
,975,153182955,,yes,,,"POLYGON ((139.7046863 35.6846009, 139.704798 35.6845368, 139.7043785 35.684035, 139.7043054 35.6841633, 139.7046863 35.6846009))",POINT (139.7045399 35.6843294),825.0,8880.0
,976,153182957,,yes,,,"POLYGON ((139.7055578 35.6836087, 139.7056238 35.6835689, 139.7055791 35.68352, 139.7055131 35.6835598, 139.7055578 35.6836087))",POINT (139.7055684 35.6835643),50.5,544.1
,977,153182968,,yes,,,"POLYGON ((139.6986329 35.6838945, 139.6986668 35.6839112, 139.6987125 35.6838499, 139.6986785 35.6838332, 139.6986329 35.6838945))",POINT (139.6986727 35.6838722),28.2,303.6
,978,153182972,,yes,,,"POLYGON ((139.7027495 35.6858026, 139.7032761 35.6859083, 139.7033572 35.6856306, 139.702829 35.6855261, 139.7027495 35.6858026))",POINT (139.7030532 35.6857169),1550.7,16691.1
,979,153182974,,yes,,,"POLYGON ((139.6986874 35.6838157, 139.6987521 35.6838348, 139.6987763 35.6837805, 139.6987116 35.6837615, 139.6986874 35.6838157))",POINT (139.6987319 35.6837981),39.4,424.3
,980,153182975,,yes,,,"POLYGON ((139.7005825 35.6842071, 139.7006231 35.6841711, 139.7005543 35.68412, 139.7005137 35.6841561, 139.7005825 35.6842071))",POINT (139.7005684 35.6841636),45.4,489.1
,981,153182980,,yes,,,"POLYGON ((139.7040339 35.6858116, 139.7040836 35.6856553, 139.7039531 35.685628, 139.7039034 35.6857842, 139.7040339 35.6858116))",POINT (139.7039935 35.6857198),218.1,2347.5
,982,153182983,,yes,,,"POLYGON ((139.7050242 35.6843958, 139.7051459 35.6843001, 139.7050895 35.6842529, 139.7049679 35.6843486, 139.7050242 35.6843958))",POINT (139.7050569 35.6843243),112.4,1209.4
,983,153182986,,yes,,,"POLYGON ((139.7050394 35.6838155, 139.7050903 35.6837777, 139.7050473 35.6837396, 139.7049964 35.6837774, 139.7050394 35.6838155))",POINT (139.7050433 35.6837776),35.7,384.3
,984,153182991,,yes,,,"POLYGON ((139.7007653 35.684036, 139.7007927 35.6840082, 139.700707 35.6839525, 139.7006796 35.6839803, 139.7007653 35.684036))",POINT (139.7007361 35.6839942),39.2,422.1
,985,153182999,,yes,,,"POLYGON ((139.7049543 35.6844655, 139.7050063 35.6844331, 139.7049369 35.6843597, 139.704885 35.6843921, 139.7049543 35.6844655))",POINT (139.7049456 35.6844126),60.8,653.9
,986,153183007,,yes,,,"POLYGON ((139.7048665 35.6845254, 139.7049279 35.6844844, 139.7048428 35.6844003, 139.7047814 35.6844412, 139.7048665 35.6845254))",POINT (139.7048547 35.6844628),86.7,933.6
,987,153183022,,yes,,,"POLYGON ((139.7039239 35.6836551, 139.7037843 35.683516, 139.7037228 35.6835567, 139.7038624 35.6836958, 139.7039239 35.6836551))",POINT (139.7038234 35.6836059),142.4,1532.7
,988,153183024,,yes,,,"POLYGON ((139.7050574 35.6836185, 139.7050866 35.6835994, 139.7050481 35.6835605, 139.7050189 35.6835796, 139.7050574 35.6836185))",POINT (139.7050527 35.6835895),18.8,202.7
,989,153183026,,yes,,,"POLYGON ((139.7003037 35.68419, 139.7003804 35.6841081, 139.7002781 35.6840448, 139.7002014 35.6841267, 139.7003037 35.68419))",POINT (139.7002909 35.6841174),132.8,1429.7
,990,153183032,,yes,,,"POLYGON ((139.7050021 35.6839259, 139.7050648 35.6838816, 139.705012 35.6838323, 139.7049493 35.6838767, 139.7050021 35.6839259))",POINT (139.7050071 35.6838791),54.3,584.5
,991,153183034,,yes,,,"POLYGON ((139.6981539 35.683801, 139.6981733 35.6837722, 139.6981061 35.6837423, 139.6980867 35.6837711, 139.6981539 35.683801))",POINT (139.69813 35.6837716),25.5,274.0
,992,153183036,,yes,,,"POLYGON ((139.7053221 35.684162, 139.7053854 35.6841176, 139.7053398 35.6840747, 139.7052766 35.6841191, 139.7053221 35.684162))",POINT (139.705331 35.6841183),47.4,509.8
,993,153183040,,yes,,,"POLYGON ((139.6981939 35.6837474, 139.698244 35.683684, 139.6981959 35.6836589, 139.6981458 35.6837223, 139.6981939 35.6837474))",POINT (139.6981949 35.6837031),43.2,464.8
,994,153183042,,yes,,,"POLYGON ((139.7002555 35.6838613, 139.7003103 35.6838122, 139.7002424 35.6837623, 139.7001876 35.6838114, 139.7002555 35.6838613))",POINT (139.700249 35.6838118),61.0,656.5
,995,153183049,,yes,,,"POLYGON ((139.697353 35.683801, 139.6973917 35.6836876, 139.6973014 35.6836673, 139.6972627 35.6837806, 139.697353 35.683801))",POINT (139.6973272 35.6837341),110.3,1186.9
,996,153183050,,yes,,,"POLYGON ((139.7059223 35.6836505, 139.7060731 35.6835699, 139.7060252 35.6835108, 139.7058744 35.6835914, 139.7059223 35.6836505))",POINT (139.7059737 35.6835807),128.3,1381.4
,997,153183060,,yes,,,"POLYGON ((139.6977405 35.6839915, 139.6978121 35.6838926, 139.6977474 35.6838617, 139.6976757 35.6839606, 139.6977405 35.6839915))",POINT (139.6977439 35.6839266),87.0,936.5
,998,153183074,,yes,,,"POLYGON ((139.7048216 35.6837644, 139.7048709 35.6837345, 139.7048231 35.6836825, 139.7047738 35.6837124, 139.7048216 35.6837644))",POINT (139.7048224 35.6837234),39.7,427.5
,999,153183084,,yes,,,"POLYGON ((139.704094 35.6856403, 139.7041137 35.6855813, 139.703978 35.6855514, 139.7039582 35.6856104, 139.704094 35.6856403))",POINT (139.704036 35.6855959),87.1,937.8
,1000,153183088,,yes,,,"POLYGON ((139.6982085 35.6835789, 139.6982862 35.6836116, 139.6983234 35.6835533, 139.6982457 35.6835206, 139.6982085 35.6835789))",POINT (139.698266 35.6835661),57.9,623.1
,1001,153183106,,yes,,,"POLYGON ((139.70275 35.6846579, 139.7028237 35.6846686, 139.7028375 35.6846057, 139.7027638 35.6845951, 139.70275 35.6846579))",POINT (139.7027938 35.6846318),47.9,516.1
,1002,153183123,,yes,,,"POLYGON ((139.7034091 35.6848112, 139.7035877 35.6848457, 139.7036491 35.6846362, 139.7034705 35.6846016, 139.7034091 35.6848112))",POINT (139.7035291 35.6847237),398.2,4286.3
,1003,153183126,,yes,,,"POLYGON ((139.7004666 35.6839767, 139.7005123 35.6839329, 139.7004513 35.683891, 139.7004057 35.6839348, 139.7004666 35.6839767))",POINT (139.700459 35.6839338),45.7,492.3
,1004,153183129,,yes,,,"POLYGON ((139.7049395 35.6839627, 139.7049823 35.683933, 139.7049463 35.6838988, 139.7049035 35.6839286, 139.7049395 35.6839627))",POINT (139.7049429 35.6839308),25.4,272.9
,1005,153183136,,yes,,,"POLYGON ((139.7011045 35.6837387, 139.7010032 35.6836706, 139.7009725 35.6837008, 139.7010738 35.6837689, 139.7011045 35.6837387))",POINT (139.7010385 35.6837197),51.4,553.4
,1006,153183137,,yes,,,"POLYGON ((139.6974477 35.6838073, 139.6974685 35.683762, 139.6973844 35.6837365, 139.6973636 35.6837817, 139.6974477 35.6838073))",POINT (139.6974161 35.6837719),43.8,471.4
,1007,153183139,,yes,,,"POLYGON ((139.7009256 35.6837263, 139.7009905 35.6836592, 139.7009237 35.6836166, 139.7008588 35.6836837, 139.7009256 35.6837263))",POINT (139.7009246 35.6836714),72.9,784.3
,1008,153183145,,yes,,,"POLYGON ((139.705143 35.6836845, 139.705228 35.6836356, 139.7051965 35.6835995, 139.7051115 35.6836484, 139.705143 35.6836845))",POINT (139.7051697 35.683642),45.9,494.3
,1009,153183147,,yes,,,"POLYGON ((139.7004462 35.6843416, 139.7005153 35.6842777, 139.7004195 35.6842093, 139.7003504 35.6842732, 139.7004462 35.6843416))",POINT (139.7004328 35.6842755),108.2,1164.3
,1010,153183153,,yes,,,"POLYGON ((139.7051132 35.6836416, 139.7052082 35.6835887, 139.7051776 35.6835525, 139.7050826 35.6836054, 139.7051132 35.6836416))",POINT (139.7051454 35.6835971),50.6,544.9
,1011,153183159,,yes,,,"POLYGON ((139.6997763 35.6836062, 139.6998444 35.6835385, 139.6997978 35.6835075, 139.6997297 35.6835753, 139.6997763 35.6836062))",POINT (139.6997871 35.6835569),53.1,571.6
,1012,153183169,,yes,,,"POLYGON ((139.7033239 35.6852531, 139.7033661 35.685102, 139.703201 35.6850717, 139.7031589 35.6852228, 139.7033239 35.6852531))",POINT (139.7032625 35.6851624),262.3,2823.4
,1013,153183188,,yes,,,"POLYGON ((139.6983103 35.6836443, 139.6984311 35.6836755, 139.6984606 35.6836, 139.6983398 35.6835688, 139.6983103 35.6836443))",POINT (139.6983854 35.6836221),101.3,1089.9
,1014,153183190,,yes,,,"POLYGON ((139.7048787 35.6840106, 139.7049382 35.6839728, 139.7049033 35.6839365, 139.7048438 35.6839743, 139.7048787 35.6840106))",POINT (139.704891 35.6839735),34.7,373.9
,1015,153183191,,yes,,,"POLYGON ((139.7007003 35.6843832, 139.7008246 35.6842796, 139.7007318 35.6842061, 139.7006075 35.6843097, 139.7007003 35.6843832))",POINT (139.7007161 35.6842946),189.3,2037.2
,1016,153183193,,yes,,,"POLYGON ((139.7039311 35.6849622, 139.7041123 35.6849923, 139.7041667 35.6847763, 139.7039855 35.6847462, 139.7039311 35.6849622))",POINT (139.7040489 35.6848693),409.2,4404.5
,1017,153183196,,yes,,,"POLYGON ((139.7047465 35.6841094, 139.7047947 35.6840786, 139.7047376 35.6840196, 139.7046894 35.6840504, 139.7047465 35.6841094))",POINT (139.7047421 35.6840645),46.3,497.9
,1018,153183204,,yes,,,"POLYGON ((139.6982167 35.6839009, 139.6982617 35.6838334, 139.6981889 35.6838014, 139.6981439 35.6838688, 139.6982167 35.6839009))",POINT (139.6982028 35.6838511),64.3,691.7
,1019,153183210,,yes,,,"POLYGON ((139.6980601 35.68382, 139.6981273 35.6838525, 139.6981533 35.683817, 139.698086 35.6837845, 139.6980601 35.68382))",POINT (139.6981067 35.6838185),32.4,349.1
,1020,153183219,,yes,,,"POLYGON ((139.7031984 35.6835254, 139.7033114 35.6836146, 139.7033649 35.6835699, 139.703252 35.6834807, 139.7031984 35.6835254))",POINT (139.7032817 35.6835476),97.5,1049.5
,1021,153183241,,house,,,"POLYGON ((139.6977897 35.6838017, 139.6978078 35.6837774, 139.6978289 35.6837878, 139.6978674 35.6837359, 139.6977734 35.6836899, 139.6977168 35.683766, 139.6977897 35.6838017))",POINT (139.6977908 35.6837476),90.5,974.4
,1022,153183242,,yes,,,"POLYGON ((139.69852 35.6839279, 139.6985834 35.683842, 139.6984435 35.6837739, 139.6983801 35.6838598, 139.69852 35.6839279))",POINT (139.6984817 35.6838509),164.2,1767.6
,1023,153183266,,yes,,,"POLYGON ((139.704145 35.6850114, 139.7039359 35.6849747, 139.7039162 35.6850485, 139.7041725 35.6851019, 139.7042396 35.6848685, 139.7041808 35.6848525, 139.704145 35.6850114))",POINT (139.7040973 35.6850066),303.7,3268.6
,1024,153183268,,yes,,,"POLYGON ((139.6974988 35.6840322, 139.6976307 35.684041, 139.697671 35.6839465, 139.6976181 35.6839261, 139.6975889 35.6839529, 139.6975524 35.6839357, 139.6974988 35.6840322))",POINT (139.6975895 35.6839887),126.6,1362.9
,1025,153183294,,yes,,,"POLYGON ((139.7038701 35.6852329, 139.7040494 35.6852677, 139.7040582 35.6852433, 139.7041277 35.6852357, 139.7041448 35.685163, 139.7039041 35.6851166, 139.7038701 35.6852329))",POINT (139.7040018 35.6851935),277.5,2987.4
,1026,153183297,,yes,,,"POLYGON ((139.7027896 35.6854918, 139.7033674 35.6856024, 139.7034414 35.6853476, 139.7032227 35.6853057, 139.7032152 35.6853317, 139.7031904 35.6853269, 139.7031802 35.6853621, 139.7031072 35.6853481, 139.7030919 35.6854007, 139.7028305 35.6853507, 139.7027896 35.6854918))",POINT (139.7031499 35.6854507),1191.4,12824.3
,1027,153183299,,yes,,,"POLYGON ((139.7003763 35.6839394, 139.7004254 35.6838948, 139.7003648 35.6838507, 139.7003158 35.6838952, 139.7002612 35.6839407, 139.7003918 35.6840359, 139.700444 35.6839887, 139.7003763 35.6839394))",POINT (139.7003585 35.6839437),159.6,1717.9
,1028,153183301,,yes,,,"POLYGON ((139.700674 35.6839108, 139.7008176 35.6837717, 139.7005879 35.6836153, 139.7005229 35.6835677, 139.7004584 35.683626, 139.7005081 35.6836624, 139.700426 35.6837418, 139.700674 35.6839108))",POINT (139.7006132 35.6837454),641.7,6907.0
,1029,153183308,,yes,,,"POLYGON ((139.7045769 35.6841868, 139.704638 35.6841475, 139.7046182 35.6841148, 139.7046454 35.6840862, 139.7045725 35.6840143, 139.7045357 35.6840406, 139.7044458 35.6839501, 139.7043847 35.6839893, 139.7045769 35.6841868))",POINT (139.7045282 35.6840682),249.6,2686.3
,1030,153183310,,yes,,,"POLYGON ((139.7011306 35.683714, 139.7012716 35.6835946, 139.7011115 35.6834668, 139.7011591 35.6834137, 139.7011198 35.6833839, 139.7010697 35.6834323, 139.7009754 35.6833639, 139.7008344 35.6834833, 139.7011306 35.683714))",POINT (139.7010565 35.6835325),722.5,7777.0
,1031,153183312,,restaurant,,,"POLYGON ((139.7035424 35.6832386, 139.7041001 35.683726, 139.7041836 35.683676, 139.7036733 35.683134, 139.7035424 35.6832386))",POINT (139.7038503 35.6834197),969.3,10432.9
,1032,153183314,,yes,,,"POLYGON ((139.7037766 35.6837783, 139.7036986 35.6837042, 139.7036591 35.6837316, 139.703752 35.6838199, 139.7037366 35.6838307, 139.7038444 35.6839423, 139.7038808 35.6839172, 139.7039382 35.6839719, 139.7039436 35.6839683, 139.7039619 35.6839881, 139.7040041 35.6839624, 139.7039849 35.6839417, 139.7040637 35.6838909, 139.7038885 35.6837141, 139.7038682 35.6837258, 139.7038404 35.6836994, 139.7037753 35.6837445, 139.7037979 35.6837661, 139.7037766 35.6837783))",POINT (139.7038755 35.6838352),537.0,5780.5
,1033,153183321,,yes,,,"POLYGON ((139.6992248 35.6844047, 139.6991362 35.6843582, 139.699076 35.6844339, 139.6992371 35.6845183, 139.6992844 35.6844588, 139.6994565 35.6843352, 139.699277 35.6841704, 139.6991046 35.6842943, 139.6992248 35.6844047))",POINT (139.6992565 35.684345),671.8,7231.1
,1034,153183323,,yes,,,"POLYGON ((139.6982155 35.6841035, 139.6982861 35.684133, 139.6982869 35.6841317, 139.6983518 35.68416, 139.6983825 35.6841134, 139.6983166 35.6840848, 139.6983614 35.6840139, 139.6982908 35.6839844, 139.6982155 35.6841035))",POINT (139.6983009 35.6840759),145.9,1570.5
,1035,153590124,,yes,,,"POLYGON ((139.6991097 35.6847507, 139.6991614 35.6847843, 139.6992634 35.6846808, 139.6992116 35.6846471, 139.6991097 35.6847507))",POINT (139.6991865 35.6847157),88.3,950.6
,1036,153590128,,yes,,,"POLYGON ((139.6998139 35.6848902, 139.6998773 35.6848382, 139.6997866 35.6847651, 139.6997231 35.6848171, 139.6998139 35.6848902))",POINT (139.6998002 35.6848276),94.5,1017.6
,1037,153590141,,yes,,,"POLYGON ((139.6989544 35.684638, 139.6990407 35.6844875, 139.6989629 35.6844581, 139.6988766 35.6846086, 139.6989544 35.684638))",POINT (139.6989586 35.684548),143.5,1544.9
,1038,153590150,,yes,,,"POLYGON ((139.6979218 35.6836003, 139.6979563 35.683619, 139.6979727 35.6835991, 139.6979382 35.6835804, 139.6979218 35.6836003))",POINT (139.6979472 35.6835997),10.0,107.3
,1039,153590151,,yes,,,"POLYGON ((139.6991839 35.6849706, 139.6992769 35.6848494, 139.69915 35.6847851, 139.699057 35.6849064, 139.6991839 35.6849706))",POINT (139.6991669 35.6848779),214.4,2308.0
,1040,153590155,,yes,,,"POLYGON ((139.6969872 35.6836259, 139.6970159 35.6835372, 139.6969188 35.6835165, 139.6968902 35.6836052, 139.6969872 35.6836259))",POINT (139.696953 35.6835712),92.1,991.5
,1041,153590172,,yes,,,"POLYGON ((139.6989197 35.6842444, 139.6989452 35.6841683, 139.6988344 35.6841438, 139.6988089 35.6842199, 139.6989197 35.6842444))",POINT (139.6988771 35.6841941),90.8,977.6
,1042,153590176,,yes,,,"POLYGON ((139.6992791 35.6848238, 139.6993826 35.6847147, 139.6993014 35.6846638, 139.6991979 35.6847729, 139.6992791 35.6848238))",POINT (139.6992902 35.6847438),141.0,1517.4
,1043,153590178,,yes,,,"POLYGON ((139.6984809 35.6843589, 139.6984513 35.6844183, 139.6986178 35.6844731, 139.6986474 35.6844138, 139.6984809 35.6843589))",POINT (139.6985493 35.684416),115.2,1240.4
,1044,153590182,,yes,,,"POLYGON ((139.6994951 35.6851777, 139.6996324 35.6850546, 139.6994498 35.6849203, 139.6993126 35.6850434, 139.6994951 35.6851777))",POINT (139.6994725 35.685049),410.8,4421.9
,1045,153590185,,yes,,,"POLYGON ((139.6988907 35.684878, 139.6990137 35.6847105, 139.6988769 35.6846442, 139.6987539 35.6848117, 139.6988907 35.684878))",POINT (139.6988838 35.6847611),311.6,3354.1
,1046,153590189,,yes,,,"POLYGON ((139.6985807 35.6843595, 139.6986129 35.6842968, 139.6985314 35.6842692, 139.6984992 35.6843319, 139.6985807 35.6843595))",POINT (139.698556 35.6843144),60.1,646.7
サンハイム,1047,153590229,,yes,,,"POLYGON ((139.6968939 35.6836423, 139.6968565 35.6837441, 139.6970273 35.6837855, 139.6970647 35.6836836, 139.6968939 35.6836423))",POINT (139.6969606 35.6837139),190.8,2053.6
,1048,153590234,,yes,,,"POLYGON ((139.6988739 35.6843486, 139.6989129 35.6842584, 139.6988144 35.6842303, 139.6987754 35.6843205, 139.6988739 35.6843486))",POINT (139.6988442 35.6842894),99.9,1074.8
,1049,153590241,,yes,,,"POLYGON ((139.6983542 35.684273, 139.6984779 35.6843297, 139.6985139 35.6842778, 139.6983902 35.6842212, 139.6983542 35.684273))",POINT (139.6984341 35.6842754),84.6,910.9
,1050,153590244,,yes,,,"POLYGON ((139.6992919 35.6850333, 139.6993894 35.6849109, 139.699291 35.6848592, 139.6991935 35.6849816, 139.6992919 35.6850333))",POINT (139.6992915 35.6849462),171.2,1842.7
,1051,153590247,,yes,,,"POLYGON ((139.6986632 35.684404, 139.6986924 35.6843352, 139.6986101 35.6843121, 139.6985809 35.6843809, 139.6986632 35.684404))",POINT (139.6986366 35.6843581),63.2,680.7
,1052,153590250,,yes,,,"POLYGON ((139.6996991 35.6849311, 139.6996969 35.6849163, 139.6996862 35.6849005, 139.6995303 35.6847977, 139.6995036 35.6848247, 139.6994897 35.6848156, 139.6994124 35.6848939, 139.6996225 35.6850309, 139.6996882 35.6849658, 139.6996969 35.684949, 139.6996991 35.6849311))",POINT (139.6995674 35.6849114),351.6,3785.1
,1053,153590283,,yes,,,"POLYGON ((139.6984397 35.6843991, 139.6984734 35.6843443, 139.6984092 35.6843182, 139.6983942 35.6843371, 139.6984397 35.6843991))",POINT (139.6984331 35.6843532),30.5,328.0
,1054,153590284,,yes,,,"POLYGON ((139.6989357 35.6848841, 139.6990262 35.6849278, 139.6991372 35.6847761, 139.6990467 35.6847324, 139.6989357 35.6848841))",POINT (139.6990364 35.6848301),186.7,2009.3
,1055,153590289,,yes,,,"POLYGON ((139.6970848 35.6836509, 139.6971145 35.6835673, 139.6970338 35.6835484, 139.6970041 35.683632, 139.6970848 35.6836509))",POINT (139.6970593 35.6835997),72.8,783.9
,1056,153590301,,yes,,,"POLYGON ((139.6985387 35.6842529, 139.6986699 35.6842962, 139.6987126 35.6842107, 139.6985814 35.6841674, 139.6985387 35.6842529))",POINT (139.6986256 35.6842318),131.8,1418.4
,1057,153590304,,yes,,,"POLYGON ((139.6989912 35.6846624, 139.6991172 35.6847245, 139.6992087 35.6846021, 139.6990827 35.6845399, 139.6989912 35.6846624))",POINT (139.6990999 35.6846322),212.3,2285.3
,1058,153590464,,yes,,,"POLYGON ((139.6987587 35.6847702, 139.6988562 35.6845941, 139.6987087 35.6845403, 139.6986112 35.6847163, 139.6987587 35.6847702))",POINT (139.6987337 35.6846552),313.4,3373.7
,1059,153590465,,yes,,,"POLYGON ((139.6970742 35.6837896, 139.697221 35.6838197, 139.6972709 35.6836595, 139.6971241 35.6836293, 139.6970742 35.6837896))",POINT (139.6971725 35.6837245),252.0,2712.9
,1060,153590468,,yes,,,"POLYGON ((139.6979939 35.6836173, 139.6980797 35.6836511, 139.6981075 35.6836047, 139.6980991 35.6836014, 139.6980216 35.6835709, 139.6979939 35.6836173))",POINT (139.6980507 35.683611),49.4,532.0
,1061,153590469,,yes,,,"POLYGON ((139.6988532 35.6845795, 139.6989499 35.684437, 139.6987839 35.684365, 139.6987617 35.6844662, 139.6987187 35.6845282, 139.6988532 35.6845795))",POINT (139.6988316 35.6844754),265.3,2855.6
,1062,153978361,,yes,,,"POLYGON ((139.706454 35.6898583, 139.706502 35.6899106, 139.706476 35.6898423, 139.706454 35.6898583))",POINT (139.7064773 35.6898704),9.8,105.1
,1063,153978362,,yes,,,"POLYGON ((139.7059069 35.6907905, 139.7057501 35.6905637, 139.705839 35.6905234, 139.7059975 35.6907493, 139.7059069 35.6907905))",POINT (139.7058736 35.6906571),268.7,2892.2
,1064,153978363,,yes,,,"POLYGON ((139.7068486 35.689488, 139.7068046 35.6895103, 139.7069807 35.689765, 139.7070129 35.6897523, 139.7068486 35.689488))",POINT (139.7069066 35.689621),129.7,1395.6
,1065,153978364,,yes,,,"POLYGON ((139.7068022 35.6895141, 139.7067826 35.6895224, 139.7068848 35.6897223, 139.7069547 35.6897574, 139.7069642 35.6897535, 139.7068022 35.6895141))",POINT (139.7068704 35.6896468),96.4,1038.0
,1066,153978365,,yes,,,"POLYGON ((139.7057427 35.6905678, 139.7057216 35.6905752, 139.7057056 35.6906215, 139.705766 35.6907109, 139.7058225 35.6906859, 139.7057427 35.6905678))",POINT (139.7057583 35.6906426),81.5,876.8
,1067,153978366,,yes,,,"POLYGON ((139.7063251 35.6896961, 139.7064477 35.6898538, 139.7064744 35.6898346, 139.7063895 35.6896795, 139.7063612 35.6896757, 139.7063251 35.6896961))",POINT (139.7064017 35.6897551),93.0,1000.7
,1068,153978367,,yes,,,"POLYGON ((139.7057757 35.6907165, 139.705827 35.6907905, 139.7058812 35.6908035, 139.7059017 35.6907929, 139.7058253 35.6906924, 139.7057757 35.6907165))",POINT (139.7058368 35.6907514),65.2,702.2
,1069,153978368,,yes,,,"POLYGON ((139.705924 35.6906336, 139.7058459 35.6905201, 139.7059935 35.690453, 139.706083 35.690584, 139.7060289 35.6906081, 139.7060123 35.6905937, 139.705924 35.6906336))",POINT (139.7059635 35.6905458),232.8,2505.5
,1070,153978369,,yes,,,"POLYGON ((139.7061486 35.6906776, 139.7060004 35.6904488, 139.7060779 35.6904145, 139.7061338 35.6904275, 139.7062455 35.6905979, 139.7062313 35.6906405, 139.7061486 35.6906776))",POINT (139.7061304 35.690539),326.8,3517.3
,1071,153978370,,yes,,,"POLYGON ((139.7060027 35.6907466, 139.7061429 35.6906813, 139.7060825 35.6905919, 139.7060277 35.6906155, 139.7060112 35.6906012, 139.7059302 35.6906387, 139.7060027 35.6907466))",POINT (139.7060357 35.6906646),185.9,2000.5
地域交流センター 代々木の杜,1072,154285137,,community_centre,,,"POLYGON ((139.6975546 35.6840693, 139.6976664 35.6840311, 139.6977441 35.6840005, 139.6978272 35.6838869, 139.6979402 35.6839374, 139.6979503 35.6839257, 139.6981835 35.6840534, 139.6981392 35.6841015, 139.6983323 35.6841952, 139.6982881 35.6842656, 139.69837 35.6844326, 139.6982809 35.6845817, 139.6983969 35.6846934, 139.6979713 35.6848565, 139.6977375 35.6844593, 139.6976054 35.6844287, 139.6975493 35.6842875, 139.697505 35.6841258, 139.6975546 35.6840693))",POINT (139.6979694 35.6843539),5075.0,54626.7
,1073,154285143,,yes,,,"POLYGON ((139.69721 35.6843208, 139.6973149 35.6842919, 139.6972906 35.6842337, 139.6971857 35.6842626, 139.69721 35.6843208))",POINT (139.6972503 35.6842772),67.8,730.2
,1074,154285145,,yes,,,"POLYGON ((139.6971109 35.6844793, 139.697133 35.6845466, 139.6972357 35.6845243, 139.6972136 35.684457, 139.6971109 35.6844793))",POINT (139.6971733 35.6845018),74.8,804.6
,1075,154285146,,yes,,,"POLYGON ((139.6961491 35.6849569, 139.6962628 35.684961, 139.6962676 35.6848742, 139.6961539 35.6848701, 139.6961491 35.6849569))",POINT (139.6962083 35.6849156),98.6,1061.1
,1076,154285150,,yes,,,"POLYGON ((139.6957891 35.6850026, 139.6958001 35.6849346, 139.6957494 35.6849292, 139.6957384 35.6849972, 139.6957891 35.6850026))",POINT (139.6957693 35.6849659),34.8,374.6
,1077,154285156,,yes,,,"POLYGON ((139.6967516 35.684642, 139.6968765 35.6846163, 139.6968608 35.6845658, 139.6967358 35.6845915, 139.6967516 35.684642))",POINT (139.6968062 35.6846039),67.3,724.8
