name,poi_id,osm_way_id,osm_relation_id,building,amenity,way,geometry,centroid,area,area_ft2,activity_zone_id
,37,371670876.0,,yes,,,"POLYGON ((132.7157171 34.4014812, 132.7162284 34.4014791, 132.7162274 34.4013169, 132.7157161 34.401319, 132.7157171 34.4014812))",POINT (132.7159722 34.401399),843.7,9081.2,5
,103,371670955.0,,yes,,,"POLYGON ((132.7119252 34.3997566, 132.7120521 34.3996173, 132.7119809 34.3995698, 132.7119809 34.3995344, 132.7120421 34.3994877, 132.7119198 34.3993611, 132.7117335 34.3994862, 132.7117289 34.3996376, 132.7119252 34.3997566))",POINT (132.7118836 34.3995607),809.3,8711.2,8
,143,429436380.0,,yes,,,"POLYGON ((132.7099489 34.4033763, 132.7095253 34.4033758, 132.7095257 34.4031553, 132.7097365 34.4031556, 132.7097364 34.4032293, 132.7098898 34.4032279, 132.7099492 34.4032295, 132.7099489 34.4033763))",POINT (132.7097163 34.4032805),794.5,8552.3,4
??????A1??,96,371670947.0,,yes,,,"POLYGON ((132.7137204 34.4006944, 132.7143939 34.4006888, 132.7143935 34.4006539, 132.71442 34.4006537, 132.7144191 34.4005763, 132.7137191 34.4005821, 132.7137204 34.4006944))",POINT (132.7140657 34.4006349),790.7,8511.2,5
,100,371670952.0,,yes,,,"POLYGON ((132.7162907 34.3974197, 132.7167336 34.3974197, 132.7167336 34.3972295, 132.7163475 34.3972295, 132.7163475 34.3973515, 132.7162907 34.3973515, 132.7162907 34.3974197))",POINT (132.7165295 34.3973277),786.7,8467.9,8
,141,429022695.0,,yes,,,"POLYGON ((132.7140041 34.4009795, 132.7144118 34.4009791, 132.7144116 34.4008295, 132.7140673 34.4008298, 132.7140672 34.4007478, 132.7139371 34.4007479, 132.7139373 34.4009014, 132.714004 34.4009013, 132.7140041 34.4009795))",POINT (132.7141643 34.4008859),778.4,8379.1,5
,172,609907842.0,,yes,,,"POLYGON ((132.7093669 34.405882, 132.7094331 34.4056924, 132.7098013 34.4057799, 132.7097352 34.4059695, 132.7093669 34.405882))",POINT (132.7095841 34.405831),772.4,8313.5,1
,235,636536288.0,,yes,,,"POLYGON ((132.7176079 34.4009903, 132.7175284 34.4010367, 132.7175995 34.4011227, 132.7176786 34.4012184, 132.7179689 34.4010532, 132.7177908 34.400879, 132.7176079 34.4009903))",POINT (132.7177438 34.4010478),769.7,8284.8,6
?????^,90,371670941.0,,yes,,,"POLYGON ((132.7102339 34.4023741, 132.710464 34.40237, 132.7104605 34.4022375, 132.7104573 34.402117, 132.7101555 34.4021224, 132.7101612 34.4023383, 132.7102329 34.402337, 132.7102339 34.4023741))",POINT (132.7103138 34.4022422),751.3,8086.6,4
,36,371670874.0,,yes,,,"POLYGON ((132.7093917 34.3987076, 132.7098359 34.398829, 132.7098954 34.3986809, 132.7094512 34.3985594, 132.7093917 34.3987076))",POINT (132.7096435 34.3986942),743.4,8001.6,7
,154,429437398.0,,yes,,,"POLYGON ((132.714914 34.3991435, 132.7153719 34.3991402, 132.7153703 34.398982, 132.7149123 34.3989853, 132.714914 34.3991435))",POINT (132.7151421 34.3990627),738.9,7953.7,8
,113,397766360.0,,yes,,,"POLYGON ((132.7110706 34.399951, 132.7111979 34.3999517, 132.7112015 34.3995276, 132.7110741 34.3995269, 132.7110726 34.3997048, 132.7109862 34.3997043, 132.7109844 34.3999082, 132.711071 34.3999087, 132.7110706 34.399951))",POINT (132.7111096 34.3997558),729.9,7856.4,7
???i???????{????,123,397766446.0,,yes,,,"POLYGON ((132.7096644 34.4023001, 132.7099043 34.4023036, 132.7099105 34.4020133, 132.7096706 34.4020098, 132.7096644 34.4023001))",POINT (132.7097874 34.4021567),708.6,7627.7,4
,177,609925145.0,,yes,,,"POLYGON ((132.7153001 34.406832, 132.7152493 34.4068988, 132.7146653 34.406597, 132.7148098 34.4064066, 132.7148971 34.4064517, 132.7148033 34.4065753, 132.7153001 34.406832))",POINT (132.7149445 34.4066661),707.6,7616.1,2
,19,371670852.0,,parking,,,"POLYGON ((132.7144246 34.401875, 132.7147182 34.4018674, 132.7147093 34.4016326, 132.7144244 34.40164, 132.7144246 34.401875))",POINT (132.7145691 34.4017543),691.9,7447.8,5
,99,371670951.0,,yes,,,"POLYGON ((132.7109928 34.4033066, 132.7113455 34.4033012, 132.7113431 34.4031939, 132.7113418 34.4031388, 132.7112821 34.4031397, 132.7112814 34.4031061, 132.7109883 34.4031106, 132.7109928 34.4033066))",POINT (132.7111626 34.4032084),683.3,7355.2,4
,67,371670911.0,,yes,,,"POLYGON ((132.709427 34.3992015, 132.7098712 34.3991972, 132.7098691 34.3990486, 132.7094249 34.3990529, 132.709427 34.3992015))",POINT (132.7096481 34.3991251),673.3,7247.3,7
???`?????????????????g????,74,371670925.0,,yes,,,"POLYGON ((132.7113952 34.3978922, 132.711576 34.3978935, 132.7115798 34.3975291, 132.7113991 34.3975278, 132.7113952 34.3978922))",POINT (132.7114875 34.3977107),671.5,7228.1,7
,28,371670864.0,,yes,,,"POLYGON ((132.7145361 34.398141, 132.7145656 34.398141, 132.7145656 34.3981812, 132.7149307 34.3981813, 132.7149308 34.3980075, 132.7148676 34.3980074, 132.7148445 34.3980075, 132.7145651 34.3980074, 132.7145651 34.3980637, 132.7145361 34.3980637, 132.7145361 34.398141))",POINT (132.7147413 34.3980946),670.4,7216.0,8
,32,371670868.0,,yes,,,"POLYGON ((132.7151984 34.3995309, 132.7154251 34.3995287, 132.7154239 34.399446, 132.7154749 34.3994455, 132.7154718 34.3992348, 132.7153835 34.3992357, 132.715386 34.3994026, 132.715334 34.3994031, 132.7153315 34.3992296, 132.7152647 34.3992303, 132.7152657 34.3992978, 132.715195 34.3992985, 132.7151984 34.3995309))",POINT (132.7153312 34.3993912),661.2,7117.4,8
,106,371670958.0,,yes,,,"POLYGON ((132.7139999 34.4005536, 132.714187 34.4005515, 132.714182 34.4002495, 132.7140973 34.4002504, 132.7140961 34.4001783, 132.7140393 34.4001789, 132.7140406 34.4002603, 132.7139831 34.400261, 132.7139999 34.4005536))",POINT (132.7140872 34.4003889),631.4,6796.4,5
,153,429437397.0,,yes,,,"POLYGON ((132.7149047 34.3995429, 132.715073 34.3995413, 132.7150721 34.3994784, 132.7151241 34.3994779, 132.7151226 34.3993703, 132.7150684 34.3993708, 132.7150662 34.3992072, 132.7149001 34.3992087, 132.7149047 34.3995429))",POINT (132.7149961 34.39938),627.7,6756.3,8
,116,397766379.0,,yes,,,"POLYGON ((132.7139321 34.3999497, 132.7141695 34.3999507, 132.7141709 34.3996924, 132.7139335 34.3996914, 132.7139321 34.3999497))",POINT (132.7140515 34.399821),627.1,6750.1,8
,92,371670943.0,,yes,,,"POLYGON ((132.715893 34.4049211, 132.7161965 34.4049227, 132.716198 34.4047343, 132.7158725 34.4047325, 132.7158712 34.4048857, 132.7158933 34.4048858, 132.715893 34.4049211))",POINT (132.7160364 34.4048266),617.1,6642.7,5
???u???????????????????`,8,180592315.0,,college,,,"POLYGON ((132.7108418 34.4012201, 132.7111895 34.4012179, 132.7111878 34.4010519, 132.7108364 34.4010452, 132.7108418 34.4012201))",POINT (132.7110124 34.4011336),607.5,6539.4,4
,137,429022668.0,,yes,,,"POLYGON ((132.7153581 34.4046092, 132.7156498 34.4046085, 132.7156494 34.4044629, 132.7155536 34.4044631, 132.7155533 34.404377, 132.7153574 34.4043774, 132.7153581 34.4046092))",POINT (132.71549 34.4045031),604.6,6508.2,5
,52,371670893.0,,yes,,,"POLYGON ((132.715351 34.40409, 132.7155352 34.4040908, 132.7155405 34.4037821, 132.7153434 34.4037776, 132.715351 34.40409))",POINT (132.7154423 34.4039334),602.9,6489.0,5
?????????????????_?k???????` ?z?????g?Y???T,122,397766431.0,,yes,,,"POLYGON ((132.7156363 34.4022202, 132.7160963 34.4022096, 132.7160921 34.4020848, 132.7156321 34.4020954, 132.7156363 34.4022202))",POINT (132.7158642 34.4021525),584.2,6288.5,5
,109,397759549.0,,yes,,,"POLYGON ((132.710635 34.3999149, 132.7108528 34.3999131, 132.7108498 34.3996598, 132.7106319 34.3996616, 132.710635 34.3999149))",POINT (132.7107424 34.3997873),562.1,6050.0,7
,61,371670904.0,,yes,,,"POLYGON ((132.7151729 34.4000484, 132.7154834 34.4000484, 132.715482 34.3998728, 132.7151729 34.399875, 132.7151729 34.4000484))",POINT (132.7153281 34.3999612),550.5,5925.7,8
?b???????B?????????` (???b?I???????????T) ?????????`???????????????????`????????,140,429022686.0,,yes,,,"POLYGON ((132.7171336 34.4009624, 132.7173712 34.400827, 132.717249 34.400681, 132.7170114 34.4008163, 132.7171336 34.4009624))",POINT (132.7171913 34.4008217),520.6,5604.0,6
,101,371670953.0,,yes,,,"POLYGON ((132.7099812 34.4031201, 132.7101061 34.4031209, 132.7101078 34.4029227, 132.709819 34.402921, 132.7098176 34.4030779, 132.7099815 34.4030788, 132.7099812 34.4031201))",POINT (132.709971 34.4030105),515.2,5545.4,4
,47,371670888.0,,yes,,,"POLYGON ((132.71583 34.4046488, 132.7159922 34.4046523, 132.7160029 34.4043592, 132.71583 34.4043601, 132.71583 34.4046488))",POINT (132.715914 34.4045036),496.7,5346.7,5
,268,,12011798.0,college,,,"MULTIPOLYGON (((132.7105426 34.4028755, 132.7107127 34.4030104, 132.7105465 34.4031645, 132.710377 34.4030229, 132.7105426 34.4028755)))",POINT (132.7105448 34.4030189),494.7,5324.7,4
,239,694212207.0,,bicycle_parking,,,"POLYGON ((132.714732 34.396922, 132.7150133 34.3969176, 132.7150063 34.3967439, 132.7147302 34.3967482, 132.714732 34.396922))",POINT (132.7148705 34.3968332),491.7,5292.8,8
,258,884592027.0,,bicycle_parking,,,"POLYGON ((132.7149738 34.4045813, 132.7153004 34.4045813, 132.7153058 34.4044384, 132.714972 34.4044339, 132.7149738 34.4045813))",POINT (132.7151372 34.4045085),487.2,5243.7,5
,39,371670878.0,,yes,,,"POLYGON ((132.715842 34.4043133, 132.7161873 34.4043127, 132.7161907 34.4041766, 132.715841 34.4041737, 132.715842 34.4043133))",POINT (132.7160145 34.4042439),486.5,5236.5,5
,129,408288667.0,,yes,,,"POLYGON ((132.7113455 34.4054297, 132.7115405 34.4054311, 132.7115417 34.4053239, 132.7114878 34.4053235, 132.7114898 34.4051425, 132.7113487 34.4051415, 132.7113455 34.4054297))",POINT (132.7114297 34.4052975),473.3,5094.2,4
,119,397766382.0,,yes,,,"POLYGON ((132.7180414 34.3970889, 132.7181929 34.3971598, 132.7183524 34.396928, 132.7182009 34.396857, 132.7180414 34.3970889))",POINT (132.7181969 34.3970084),472.6,5086.7,9
,245,882802907.0,,bicycle_parking,,,"POLYGON ((132.713892 34.4041133, 132.7140224 34.4041136, 132.7140085 34.4037333, 132.7138966 34.4037318, 132.713892 34.4041133))",POINT (132.7139549 34.4039279),468.9,5047.4,5
,147,429436390.0,,yes,,,"POLYGON ((132.7106335 34.402367, 132.7106576 34.4023792, 132.7108988 34.4023795, 132.710899 34.4022851, 132.710959 34.4022851, 132.7109591 34.4022207, 132.7106338 34.4022203, 132.7106335 34.402367))",POINT (132.7107804 34.4022957),468.4,5042.3,4
,145,429436388.0,,yes,,,"POLYGON ((132.7179059 34.3946639, 132.7183865 34.3947575, 132.7184115 34.3946699, 132.717931 34.3945762, 132.7179059 34.3946639))",POINT (132.7181587 34.3946669),452.7,4872.4,12
,179,609925150.0,,yes,,,"POLYGON ((132.7145311 34.4065575, 132.7144732 34.4066317, 132.7140513 34.4064079, 132.7141092 34.4063336, 132.7145311 34.4065575))",POINT (132.7142912 34.4064827),451.8,4863.2,2
,242,882802896.0,,bicycle_parking,,,"POLYGON ((132.7108401 34.404675, 132.7109615 34.4046737, 132.7109509 34.4042994, 132.7108356 34.4042994, 132.7108401 34.404675))",POINT (132.710897 34.4044885),448.8,4830.6,4
,138,429022670.0,,yes,,,"POLYGON ((132.7165169 34.4046597, 132.7166186 34.4046604, 132.7166205 34.4044485, 132.7167323 34.4044492, 132.7167333 34.4043439, 132.7165199 34.4043426, 132.7165169 34.4046597))",POINT (132.716598 34.4044733),448.1,4823.6,5
,236,636536289.0,,yes,,,"POLYGON ((132.7175995 34.4011227, 132.7174233 34.4012102, 132.7175484 34.4013754, 132.7175885 34.4013506, 132.7176185 34.4013712, 132.7177386 34.4013052, 132.7175995 34.4011227))",POINT (132.7175816 34.4012554),444.4,4783.5,6
,195,609927005.0,,yes,,,"POLYGON ((132.7168256 34.4067818, 132.716715 34.4068054, 132.7166082 34.4064648, 132.716655 34.4064548, 132.7166437 34.4064185, 132.7167074 34.4064049, 132.7168256 34.4067818))",POINT (132.7167148 34.4066121),435.7,4690.0,2
,152,429437396.0,,yes,,,"POLYGON ((132.7176079 34.4009903, 132.7177908 34.400879, 132.7176575 34.4007298, 132.7174746 34.400841, 132.7176079 34.4009903))",POINT (132.7176327 34.40086),428.7,4614.5,6
,142,429022697.0,,yes,,,"POLYGON ((132.7133573 34.4007437, 132.7136852 34.4007493, 132.7136863 34.4007048, 132.713621 34.4007037, 132.7136236 34.4006002, 132.713361 34.4005958, 132.7133573 34.4007437))",POINT (132.7135018 34.4006758),425.4,4579.4,5
,102,371670954.0,,yes,,,"POLYGON ((132.7119087 34.4062606, 132.7119892 34.4062558, 132.711994 34.4063033, 132.7120638 34.4062985, 132.7120591 34.4062517, 132.7122477 34.4062404, 132.7122378 34.4061277, 132.7118989 34.4061479, 132.7119087 34.4062606))",POINT (132.7120696 34.4062008),425.3,4577.6,2
,97,371670948.0,,yes,,,"POLYGON ((132.7165461 34.3966728, 132.7167729 34.3966704, 132.7167733 34.3966988, 132.7169256 34.3966972, 132.7169236 34.3965701, 132.7165445 34.3965741, 132.7165461 34.3966728))",POINT (132.7167467 34.3966279),424.4,4568.3,8
,105,371670957.0,,yes,,,"POLYGON ((132.713159 34.4063652, 132.7133968 34.4064817, 132.7133685 34.4065211, 132.7134261 34.4065494, 132.7134516 34.406514, 132.713477 34.4065264, 132.7135412 34.4064371, 132.7132204 34.4062799, 132.713159 34.4063652))",POINT (132.7133552 34.4064103),409.8,4411.2,2
,150,429436393.0,,parking,,,"POLYGON ((132.713912 34.4028525, 132.7139089 34.402515, 132.7137919 34.4025157, 132.7137922 34.4025545, 132.7137949 34.4028533, 132.713912 34.4028525))",POINT (132.7138519 34.4026841),402.5,4332.5,5
,167,609907837.0,,yes,,,"POLYGON ((132.7087438 34.4063918, 132.7089141 34.4060893, 132.7090215 34.4061305, 132.7088512 34.406433, 132.7087438 34.4063918))",POINT (132.7088827 34.4062611),401.7,4323.6,1
,182,609925153.0,,yes,,,"POLYGON ((132.714644 34.4061839, 132.7145616 34.4062353, 132.7144439 34.4061072, 132.714262 34.4061428, 132.7142385 34.4060612, 132.7144866 34.4060126, 132.714644 34.4061839))",POINT (132.7144488 34.4061065),387.5,4170.7,2
,173,609925137.0,,yes,,,"POLYGON ((132.7160519 34.4067327, 132.7159112 34.4066816, 132.7160288 34.4064611, 132.7161695 34.4065122, 132.7160519 34.4067327))",POINT (132.7160403 34.4065969),378.9,4078.1,2
,124,397766448.0,,yes,,,"POLYGON ((132.7093998 34.4023054, 132.7095938 34.4023123, 132.7096037 34.4021238, 132.7094096 34.4021168, 132.7093998 34.4023054))",POINT (132.7095017 34.4022146),372.6,4011.2,4
,13,182521177.0,,public_building,,,"POLYGON ((132.7134594 34.4035242, 132.713403 34.403533, 132.7133655 34.4035574, 132.7133494 34.403595, 132.7133467 34.403637, 132.7133682 34.4036724, 132.7134111 34.4036879, 132.7134379 34.4036968, 132.7134755 34.4036968, 132.7135264 34.4036857, 132.7135666 34.4036746, 132.7135854 34.4036547, 132.7136069 34.403626, 132.7136015 34.4035928, 132.7135787 34.4035596, 132.7135506 34.4035308, 132.7135237 34.4035197, 132.7134594 34.4035242))",POINT (132.7134738 34.4036092),369.8,3980.4,5
,41,371670881.0,,yes,,,"POLYGON ((132.7147668 34.4040522, 132.7149467 34.4040527, 132.7149476 34.4038531, 132.7147677 34.4038525, 132.7147668 34.4040522))",POINT (132.7148572 34.4039526),366.6,3945.9,5
,81,371670932.0,,yes,,,"POLYGON ((132.7153074 34.4008131, 132.7153886 34.4008138, 132.7153941 34.4003708, 132.7153128 34.4003701, 132.7153074 34.4008131))",POINT (132.7153507 34.4005919),366.2,3941.6,5
,176,609925141.0,,yes,,,"POLYGON ((132.7151926 34.4063488, 132.7149702 34.4063554, 132.7149659 34.4062559, 132.7150594 34.4062531, 132.7150549 34.4061503, 132.7151838 34.4061465, 132.7151926 34.4063488))",POINT (132.7150951 34.4062639),361.7,3893.4,2
,27,371670863.0,,yes,,,"POLYGON ((132.7122526 34.4060231, 132.7123642 34.4060179, 132.7123605 34.4059643, 132.7124734 34.405959, 132.7124706 34.4059184, 132.7124487 34.4059194, 132.7124443 34.4058552, 132.7121779 34.4058677, 132.7121853 34.4059749, 132.712249 34.4059719, 132.7122526 34.4060231))",POINT (132.7123166 34.4059284),356.6,3838.2,2
,180,609925151.0,,yes,,,"POLYGON ((132.7145929 34.4064553, 132.7145377 34.4065229, 132.7141741 34.4063207, 132.714251 34.4062653, 132.7145929 34.4064553))",POINT (132.7143886 34.4063914),352.7,3796.3,2
,181,609925152.0,,yes,,,"POLYGON ((132.7147396 34.406275, 132.7146171 34.4064214, 132.7143659 34.4062784, 132.7144211 34.4062124, 132.7146008 34.4063147, 132.7146681 34.4062343, 132.7147396 34.406275))",POINT (132.714558 34.4063112),337.3,3631.1,2
,66,371670910.0,,yes,,,"POLYGON ((132.7161549 34.4044974, 132.7163868 34.4044989, 132.7163881 34.4043622, 132.7161562 34.4043607, 132.7161549 34.4044974))",POINT (132.7162715 34.4044298),322.7,3473.8,5
,79,371670930.0,,yes,,,"POLYGON ((132.7178988 34.3948053, 132.718369 34.3949078, 132.7183891 34.3948449, 132.7179189 34.3947425, 132.7178988 34.3948053))",POINT (132.718144 34.3948251),320.7,3451.7,12
,207,609927020.0,,yes,,,"POLYGON ((132.7145734 34.4058376, 132.7145797 34.4057575, 132.7149694 34.4057784, 132.7149631 34.4058585, 132.7145734 34.4058376))",POINT (132.7147714 34.405808),318.2,3425.5,2
,131,408288677.0,,yes,,,"POLYGON ((132.7168082 34.4067031, 132.716894 34.4066851, 132.7167898 34.4063468, 132.716704 34.4063648, 132.7168082 34.4067031))",POINT (132.716799 34.4065249),315.4,3395.5,3
,48,371670889.0,,yes,,,"POLYGON ((132.7156016 34.3994473, 132.7157432 34.3994461, 132.7157405 34.3992344, 132.7155989 34.3992356, 132.7156016 34.3994473))",POINT (132.7156711 34.3993408),306.1,3294.4,8
,216,609933273.0,,yes,,,"POLYGON ((132.7194982 34.3918081, 132.7198353 34.3919185, 132.7197987 34.3919947, 132.7194615 34.3918843, 132.7194982 34.3918081))",POINT (132.7196484 34.3919014),303.6,3267.9,12
,53,371670894.0,,yes,,,"POLYGON ((132.7156227 34.3997396, 132.715766 34.3997347, 132.7157556 34.3995312, 132.7156124 34.3995362, 132.7156227 34.3997396))",POINT (132.7156892 34.3996354),297.1,3197.5,8
,46,371670887.0,,yes,,,"POLYGON ((132.7166875 34.4039254, 132.7168318 34.4039263, 132.7168336 34.4037259, 132.7166893 34.403725, 132.7166875 34.4039254))",POINT (132.7167606 34.4038257),294.2,3166.4,5
,58,371670901.0,,yes,,,"POLYGON ((132.7156176 34.39999, 132.7157807 34.3999974, 132.7157923 34.3998227, 132.7156292 34.3998153, 132.7156176 34.39999))",POINT (132.715705 34.3999063),290.3,3124.8,8
,91,371670942.0,,yes,,,"POLYGON ((132.7148385 34.4043335, 132.7148961 34.4043344, 132.7149019 34.4040904, 132.7147821 34.4040884, 132.7147768 34.40431, 132.714839 34.404311, 132.7148385 34.4043335))",POINT (132.7148407 34.4042059),283.1,3047.0,5
,88,371670939.0,,yes,,,"POLYGON ((132.7165193 34.4018303, 132.7167356 34.4018346, 132.7167393 34.4017072, 132.716523 34.4017029, 132.7165193 34.4018303))",POINT (132.7166293 34.4017688),281.8,3032.9,5
,75,371670926.0,,yes,,,"POLYGON ((132.715397 34.3979226, 132.7156243 34.3979237, 132.7156251 34.3978026, 132.7153979 34.3978015, 132.715397 34.3979226))",POINT (132.7155111 34.3978626),280.1,3014.6,8
,170,609907840.0,,yes,,,"POLYGON ((132.7085374 34.4059122, 132.7085815 34.405839, 132.7088812 34.405962, 132.7088371 34.4060352, 132.7085374 34.4059122))",POINT (132.7087093 34.4059371),279.8,3011.9,1
,168,609907838.0,,yes,,,"POLYGON ((132.7083452 34.4062144, 132.7083893 34.4061412, 132.708689 34.4062643, 132.7086449 34.4063374, 132.7083452 34.4062144))",POINT (132.7085171 34.4062393),278.6,2999.3,1
,169,609907839.0,,yes,,,"POLYGON ((132.708402 34.4060461, 132.7084461 34.405973, 132.7087459 34.406096, 132.7087018 34.4061692, 132.708402 34.4060461))",POINT (132.708574 34.4060711),278.2,2994.9,1
,136,428910672.0,,yes,,,"POLYGON ((132.7123193 34.4062895, 132.7124386 34.4063478, 132.7125591 34.40618, 132.7124397 34.4061217, 132.7123193 34.4062895))",POINT (132.7124392 34.4062347),276.8,2978.9,2
,139,429022672.0,,yes,,,"POLYGON ((132.7158441 34.4041419, 132.7161283 34.4041344, 132.7161246 34.4040393, 132.7158404 34.4040468, 132.7158441 34.4041419))",POINT (132.7159843 34.4040906),276.2,2972.8,5
,224,610829837.0,,yes,,,"POLYGON ((132.7145231 34.3915986, 132.7146685 34.3916178, 132.7146351 34.3917901, 132.7144898 34.3917709, 132.7145231 34.3915986))",POINT (132.7145791 34.3916943),261.7,2816.9,11
,43,371670883.0,,yes,,,"POLYGON ((132.7156162 34.3991542, 132.7157505 34.3991524, 132.7157469 34.3989686, 132.7156126 34.3989704, 132.7156162 34.3991542))",POINT (132.7156815 34.3990614),251.8,2710.1,8
,185,609925156.0,,yes,,,"POLYGON ((132.7135295 34.4058579, 132.7133668 34.4060089, 132.7132786 34.4059443, 132.7134413 34.4057933, 132.7135295 34.4058579))",POINT (132.713404 34.4059011),242.2,2607.1,2
,205,609927018.0,,yes,,,"POLYGON ((132.7147041 34.4060701, 132.7146793 34.4059697, 132.7148954 34.4059333, 132.7149202 34.4060337, 132.7147041 34.4060701))",POINT (132.7147997 34.4060017),231.2,2488.6,2
,166,609907836.0,,yes,,,"POLYGON ((132.7088434 34.4066115, 132.7089347 34.4064293, 132.70904 34.4064652, 132.7089486 34.4066474, 132.7088434 34.4066115))",POINT (132.7089417 34.4065383),226.7,2440.0,1
,93,371670944.0,,yes,,,"POLYGON ((132.7180518 34.3942648, 132.7182719 34.394303, 132.7182859 34.3942484, 132.7182507 34.3942423, 132.7182626 34.3941957, 132.7180776 34.3941636, 132.7180518 34.3942648))",POINT (132.7181669 34.3942342),219.4,2361.9,12
,126,408288647.0,,yes,,,"POLYGON ((132.7155773 34.4006956, 132.7157847 34.4006983, 132.7157866 34.400599, 132.7155792 34.4005963, 132.7155773 34.4006956))",POINT (132.715682 34.4006473),209.6,2256.1,5
,193,609925169.0,,yes,,,"POLYGON ((132.7106569 34.406088, 132.7105417 34.4060866, 132.7105448 34.4059134, 132.7106601 34.4059148, 132.7106569 34.406088))",POINT (132.7106009 34.4060007),204.1,2196.9,1
,194,609925170.0,,yes,,,"POLYGON ((132.7105985 34.4063924, 132.7104833 34.406391, 132.7104864 34.4062178, 132.7106016 34.4062192, 132.7105985 34.4063924))",POINT (132.7105425 34.4063051),203.6,2191.3,1
,71,371670919.0,,yes,,,"POLYGON ((132.714096 34.3919149, 132.7141339 34.3920115, 132.7143201 34.3919618, 132.7142823 34.3918651, 132.714096 34.3919149))",POINT (132.7142081 34.3919383),202.2,2176.7,11
,217,609933281.0,,yes,,,"POLYGON ((132.7193795 34.3915842, 132.7195893 34.3916547, 132.7195444 34.3917456, 132.7193947 34.3916953, 132.7194127 34.3916589, 132.7193526 34.3916387, 132.7193795 34.3915842))",POINT (132.7194734 34.3916646),200.7,2160.5,12
,214,609933235.0,,yes,,,"POLYGON ((132.7194527 34.3925662, 132.7196692 34.3926279, 132.7196355 34.3927082, 132.719419 34.3926464, 132.7194527 34.3925662))",POINT (132.7195441 34.3926372),198.5,2136.6,12
,49,371670890.0,,yes,,,"POLYGON ((132.7151099 34.398604, 132.7151801 34.3986043, 132.7151822 34.3983279, 132.7151118 34.3983275, 132.7151099 34.398604))",POINT (132.715146 34.3984659),197.7,2128.0,8
,55,371670898.0,,yes,,,"POLYGON ((132.7170459 34.3966488, 132.7170481 34.3967113, 132.717358 34.3967038, 132.7173558 34.3966413, 132.7170459 34.3966488))",POINT (132.717202 34.3966763),197.5,2126.4,9
,199,609927012.0,,yes,,,"POLYGON ((132.71564 34.4058552, 132.7156643 34.4057709, 132.7158717 34.4058116, 132.7158473 34.405896, 132.71564 34.4058552))",POINT (132.7157558 34.4058334),188.6,2030.0,2
,209,609927022.0,,yes,,,"POLYGON ((132.7139518 34.405867, 132.7139388 34.4057503, 132.7140116 34.4057447, 132.7140172 34.4057958, 132.7141406 34.4058276, 132.7141102 34.4059078, 132.7139518 34.405867))",POINT (132.7140279 34.4058315),188.4,2028.1,2
,60,371670903.0,,yes,,,"POLYGON ((132.7172432 34.3966101, 132.717337 34.3966083, 132.7173315 34.3964132, 132.7172378 34.396415, 132.7172432 34.3966101))",POINT (132.7172874 34.3965117),185.9,2000.6,9
,225,610829839.0,,yes,,,"POLYGON ((132.7158019 34.3916387, 132.7159691 34.3916607, 132.7159489 34.391765, 132.7157817 34.391743, 132.7158019 34.3916387))",POINT (132.7158754 34.3917018),182.5,1964.4,11
,231,610829846.0,,yes,,,"POLYGON ((132.718434 34.3922366, 132.7186012 34.3922586, 132.718581 34.3923629, 132.7184138 34.3923409, 132.718434 34.3922366))",POINT (132.7185075 34.3922997),182.5,1964.4,12
,232,610829847.0,,yes,,,"POLYGON ((132.718344 34.3929754, 132.7184983 34.3930329, 132.7184457 34.3931291, 132.7182914 34.3930717, 132.718344 34.3929754))",POINT (132.7183948 34.3930523),182.4,1963.8,12
,229,610829844.0,,yes,,,"POLYGON ((132.7172806 34.3933079, 132.7174478 34.3933299, 132.7174277 34.3934341, 132.7172605 34.3934121, 132.7172806 34.3933079))",POINT (132.7173542 34.393371),182.3,1962.0,12
,227,610829842.0,,yes,,,"POLYGON ((132.7177259 34.3925111, 132.7178931 34.3925331, 132.7178729 34.3926373, 132.7177057 34.3926153, 132.7177259 34.3925111))",POINT (132.7177994 34.3925742),181.8,1957.1,12
,228,610829843.0,,yes,,,"POLYGON ((132.7177795 34.3926439, 132.7179467 34.3926659, 132.7179266 34.3927701, 132.7177594 34.3927481, 132.7177795 34.3926439))",POINT (132.7178531 34.392707),181.8,1957.1,12
,230,610829845.0,,yes,,,"POLYGON ((132.7174898 34.3933079, 132.717657 34.3933299, 132.7176369 34.3934341, 132.7174697 34.3934121, 132.7174898 34.3933079))",POINT (132.7175634 34.393371),181.8,1957.1,12
,233,610829848.0,,yes,,,"POLYGON ((132.7183481 34.3940161, 132.7185153 34.3940381, 132.7184952 34.3941424, 132.718328 34.3941204, 132.7183481 34.3940161))",POINT (132.7184217 34.3940793),181.8,1957.1,12
,234,610829849.0,,yes,,,"POLYGON ((132.7184769 34.3938745, 132.7186441 34.3938965, 132.7186239 34.3940007, 132.7184568 34.3939787, 132.7184769 34.3938745))",POINT (132.7185504 34.3939376),181.8,1957.1,12
,163,609907825.0,,yes,,,"POLYGON ((132.7076751 34.4065401, 132.7077227 34.406392, 132.7078348 34.4064165, 132.7077873 34.4065646, 132.7076751 34.4065401))",POINT (132.707755 34.4064783),181.5,1954.0,1
