o_zone_id,o_zone_name,d_zone_id,d_zone_name,accessibility,geometry
32,C6,80,G2,11.151967555971158,"LINESTRING (102.7042253 25.0745428,102.6239643 24.9913798)"
32,C6,81,G3,9.841722096546231,"LINESTRING (102.7042253 25.0745428,102.6522773 24.9867654)"
32,C6,82,G4,8.294621577989375,"LINESTRING (102.7042253 25.0745428,102.6695912 24.9958649)"
32,C6,83,G5,8.146331700436743,"LINESTRING (102.7042253 25.0745428,102.681612 24.9932009)"
32,C6,84,G6,8.34977980038396,"LINESTRING (102.7042253 25.0745428,102.7083597 24.9881064)"
32,C6,85,G7,8.317714635583998,"LINESTRING (102.7042253 25.0745428,102.7275371 24.9915519)"
32,C6,86,G8,9.280835509885152,"LINESTRING (102.7042253 25.0745428,102.7530742 24.9916861)"
32,C6,87,G9,9.511452230961005,"LINESTRING (102.7042253 25.0745428,102.762795 24.9952552)"
32,C6,88,G10,11.337060387196379,"LINESTRING (102.7042253 25.0745428,102.7819643 24.9864426)"
32,C6,89,G11,13.231343012068002,"LINESTRING (102.7042253 25.0745428,102.8084059 24.9853795)"
32,C6,90,G12,14.50702867661636,"LINESTRING (102.7042253 25.0745428,102.8265844 24.987178)"
32,C6,91,G13,16.502774857787706,"LINESTRING (102.7042253 25.0745428,102.857586 24.9988324)"
32,C6,92,H1,14.081736015764488,"LINESTRING (102.7042253 25.0745428,102.603135 24.969285)"
32,C6,93,H2,11.932368366935311,"LINESTRING (102.7042253 25.0745428,102.6294408 24.9760535)"
32,C6,94,H3,10.930568455026892,"LINESTRING (102.7042253 25.0745428,102.6512025 24.974436)"
32,C6,95,H4,10.333928749971165,"LINESTRING (102.7042253 25.0745428,102.6642897 24.9751686)"
32,C6,96,H5,9.795812481944491,"LINESTRING (102.7042253 25.0745428,102.6823425 24.9754077)"
32,C6,97,H6,9.414683656084271,"LINESTRING (102.7042253 25.0745428,102.7040208 24.9769714)"
32,C6,98,H7,9.82931799321117,"LINESTRING (102.7042253 25.0745428,102.7333621 24.9769298)"
32,C6,99,H8,10.726255891051904,"LINESTRING (102.7042253 25.0745428,102.7528456 24.9745748)"
32,C6,100,H9,11.072874148151964,"LINESTRING (102.7042253 25.0745428,102.7616938 24.9752127)"
32,C6,101,H10,13.014007380712401,"LINESTRING (102.7042253 25.0745428,102.795375 24.9751307)"
32,C6,102,H11,13.901195370344158,"LINESTRING (102.7042253 25.0745428,102.8079858 24.974595)"
32,C6,103,H12,15.911461318377125,"LINESTRING (102.7042253 25.0745428,102.831165 24.969285)"
32,C6,104,H13,17.49785815276064,"LINESTRING (102.7042253 25.0745428,102.851895 24.969285)"
32,C6,105,Gate1,15.534402824885776,"LINESTRING (102.7042253 25.0745428,102.582405 24.969285)"
32,C6,106,Gate2,14.30693890375883,"LINESTRING (102.7042253 25.0745428,102.582405 24.990015)"
32,C6,107,Gate3,13.268806735308175,"LINESTRING (102.7042253 25.0745428,102.582405 25.010745)"
32,C6,108,Gate4,12.467392079943346,"LINESTRING (102.7042253 25.0745428,102.582405 25.031475)"
32,C6,109,Gate5,11.950414222281646,"LINESTRING (102.7042253 25.0745428,102.582405 25.052205)"
32,C6,110,Gate6,11.755459863663,"LINESTRING (102.7042253 25.0745428,102.582405 25.072935)"
32,C6,111,Gate7,11.898368578980627,"LINESTRING (102.7042253 25.0745428,102.582405 25.093665)"
32,C6,112,Gate8,12.367433637960545,"LINESTRING (102.7042253 25.0745428,102.582405 25.114395)"
32,C6,113,Gate9,11.371683012742572,"LINESTRING (102.7042253 25.0745428,102.603135 25.135125)"
32,C6,114,Gate10,9.710545522635412,"LINESTRING (102.7042253 25.0745428,102.623865 25.135125)"
32,C6,115,Gate11,8.202201891261373,"LINESTRING (102.7042253 25.0745428,102.644595 25.135125)"
32,C6,116,Gate12,6.946901402487516,"LINESTRING (102.7042253 25.0745428,102.665325 25.135125)"
32,C6,117,Gate13,6.10284065331356,"LINESTRING (102.7042253 25.0745428,102.686055 25.135125)"
32,C6,118,Gate14,5.850794022746213,"LINESTRING (102.7042253 25.0745428,102.706785 25.135125)"
32,C6,119,Gate15,6.262652718015999,"LINESTRING (102.7042253 25.0745428,102.727515 25.135125)"
32,C6,120,Gate16,7.225769796314719,"LINESTRING (102.7042253 25.0745428,102.748245 25.135125)"
32,C6,121,Gate17,8.555967563357232,"LINESTRING (102.7042253 25.0745428,102.768975 25.135125)"
32,C6,122,Gate18,10.1093676584679,"LINESTRING (102.7042253 25.0745428,102.789705 25.135125)"
32,C6,123,Gate19,11.798133313197491,"LINESTRING (102.7042253 25.0745428,102.810435 25.135125)"
32,C6,124,Gate20,13.57182694447696,"LINESTRING (102.7042253 25.0745428,102.831165 25.135125)"
32,C6,125,Gate21,15.40113389522834,"LINESTRING (102.7042253 25.0745428,102.851895 25.135125)"
32,C6,126,Gate22,16.697698163474776,"LINESTRING (102.7042253 25.0745428,102.872625 25.114395)"
32,C6,127,Gate23,16.35331415984003,"LINESTRING (102.7042253 25.0745428,102.872625 25.093665)"
32,C6,128,Gate24,16.249632173539887,"LINESTRING (102.7042253 25.0745428,102.872625 25.072935)"
32,C6,129,Gate25,16.39122049309519,"LINESTRING (102.7042253 25.0745428,102.872625 25.052205)"
32,C6,130,Gate26,16.771868543611586,"LINESTRING (102.7042253 25.0745428,102.872625 25.031475)"
32,C6,131,Gate27,17.375872390994086,"LINESTRING (102.7042253 25.0745428,102.872625 25.010745)"
32,C6,132,Gate28,18.180984845850315,"LINESTRING (102.7042253 25.0745428,102.872625 24.990015)"
32,C6,133,Gate29,19.161873089418215,"LINESTRING (102.7042253 25.0745428,102.872625 24.969285)"
32,C6,134,Gate30,18.72981879189062,"LINESTRING (102.7042253 25.0745428,102.851895 24.948555)"
32,C6,135,Gate31,17.257047062841853,"LINESTRING (102.7042253 25.0745428,102.831165 24.948555)"
32,C6,136,Gate32,15.899909949250915,"LINESTRING (102.7042253 25.0745428,102.810435 24.948555)"
32,C6,137,Gate33,14.690490161066258,"LINESTRING (102.7042253 25.0745428,102.789705 24.948555)"
32,C6,138,Gate34,13.66805646986904,"LINESTRING (102.7042253 25.0745428,102.768975 24.948555)"
32,C6,139,Gate35,12.877225472423858,"LINESTRING (102.7042253 25.0745428,102.748245 24.948555)"
32,C6,140,Gate36,12.362524248096785,"LINESTRING (102.7042253 25.0745428,102.727515 24.948555)"
32,C6,141,Gate37,12.159069759439273,"LINESTRING (102.7042253 25.0745428,102.706785 24.948555)"
32,C6,142,Gate38,12.282338977493028,"LINESTRING (102.7042253 25.0745428,102.686055 24.948555)"
32,C6,143,Gate39,12.722838748258614,"LINESTRING (102.7042253 25.0745428,102.665325 24.948555)"
32,C6,144,Gate40,13.44943502840619,"LINESTRING (102.7042253 25.0745428,102.644595 24.948555)"
32,C6,145,Gate41,14.418941745685862,"LINESTRING (102.7042253 25.0745428,102.623865 24.948555)"
32,C6,146,Gate42,15.586095125483029,"LINESTRING (102.7042253 25.0745428,102.603135 24.948555)"
33,C7,1,A1,12.601729932500456,"LINESTRING (102.7269738 25.0729141,102.603135 25.114395)"
33,C7,2,A2,10.72389979799796,"LINESTRING (102.7269738 25.0729141,102.623865 25.114395)"
33,C7,3,A3,8.138178651300068,"LINESTRING (102.7269738 25.0729141,102.6508375 25.1092028)"
33,C7,4,A4,6.558343554666158,"LINESTRING (102.7269738 25.0729141,102.6685847 25.1077066)"
33,C7,5,A5,5.622163810569466,"LINESTRING (102.7269738 25.0729141,102.686055 25.114395)"
33,C7,6,A6,4.071609955882736,"LINESTRING (102.7269738 25.0729141,102.7120529 25.1123852)"
33,C7,7,A7,3.7324294926038055,"LINESTRING (102.7269738 25.0729141,102.7319029 25.1112808)"
33,C7,8,A8,4.472404110806639,"LINESTRING (102.7269738 25.0729141,102.7478331 25.1143061)"
33,C7,9,A9,5.552875601202537,"LINESTRING (102.7269738 25.0729141,102.7701282 25.1109871)"
33,C7,10,A10,7.256578066273626,"LINESTRING (102.7269738 25.0729141,102.789705 25.114395)"
33,C7,11,A11,8.992967821290215,"LINESTRING (102.7269738 25.0729141,102.810435 25.114395)"
33,C7,12,A12,10.820855647801505,"LINESTRING (102.7269738 25.0729141,102.831165 25.114395)"
33,C7,13,A13,12.211278309919003,"LINESTRING (102.7269738 25.0729141,102.8473456 25.111988)"
33,C7,14,B1,12.115802139499788,"LINESTRING (102.7269738 25.0729141,102.603135 25.093665)"
33,C7,15,B2,9.401157985184796,"LINESTRING (102.7269738 25.0729141,102.6334285 25.1001565)"
33,C7,16,B3,7.715018962583371,"LINESTRING (102.7269738 25.0729141,102.649816 25.0938841)"
33,C7,17,B4,6.252611741827995,"LINESTRING (102.7269738 25.0729141,102.6667084 25.09673)"
33,C7,18,B5,4.813708574480504,"LINESTRING (102.7269738 25.0729141,102.6807418 25.0916604)"
33,C7,19,B6,2.46351864373203,"LINESTRING (102.7269738 25.0729141,102.7076931 25.0896503)"
33,C7,20,B7,2.445610867786026,"LINESTRING (102.7269738 25.0729141,102.7288015 25.0981938)"
33,C7,21,B8,2.3908376167403014,"LINESTRING (102.7269738 25.0729141,102.7434751 25.0913982)"
33,C7,22,B9,4.305561312714349,"LINESTRING (102.7269738 25.0729141,102.766503 25.0936156)"
33,C7,23,B10,6.448729320409685,"LINESTRING (102.7269738 25.0729141,102.791763 25.0893163)"
33,C7,24,B11,7.837322328627116,"LINESTRING (102.7269738 25.0729141,102.8020295 25.1039627)"
33,C7,25,B12,10.805343245056,"LINESTRING (102.7269738 25.0729141,102.8375312 25.0907327)"
33,C7,26,B13,12.218810481026456,"LINESTRING (102.7269738 25.0729141,102.851895 25.093665)"
33,C7,27,C1,11.949210324885081,"LINESTRING (102.7269738 25.0729141,102.603135 25.072935)"
33,C7,28,C2,9.800335585561209,"LINESTRING (102.7269738 25.0729141,102.6254133 25.0716469)"
33,C7,29,C3,7.967903536513671,"LINESTRING (102.7269738 25.0729141,102.644518 25.0773951)"
33,C7,30,C4,5.871358849820986,"LINESTRING (102.7269738 25.0729141,102.6661858 25.0701815)"
33,C7,31,C5,3.57519370432049,"LINESTRING (102.7269738 25.0729141,102.6899886 25.070683)"
33,C7,32,C6,2.2006303754123517,"LINESTRING (102.7269738 25.0729141,102.7042253 25.0745428)"
33,C7,33,C7,0.0,"LINESTRING (102.7269738 25.0729141,102.7269738 25.0729141)"
33,C7,34,C8,2.0662046172407904,"LINESTRING (102.7269738 25.0729141,102.7481097 25.0763523)"
33,C7,35,C9,3.200108132153357,"LINESTRING (102.7269738 25.0729141,102.76002 25.0757209)"
33,C7,36,C10,6.052929483199498,"LINESTRING (102.7269738 25.0729141,102.789705 25.072935)"
33,C7,37,C11,8.053167099435075,"LINESTRING (102.7269738 25.0729141,102.810435 25.072935)"
33,C7,38,C12,10.053404749000212,"LINESTRING (102.7269738 25.0729141,102.831165 25.072935)"
33,C7,39,C13,12.053642415306442,"LINESTRING (102.7269738 25.0729141,102.851895 25.072935)"
33,C7,40,D1,12.11513495616849,"LINESTRING (102.7269738 25.0729141,102.603135 25.052205)"
33,C7,41,D2,9.675302831738275,"LINESTRING (102.7269738 25.0729141,102.6298441 25.0480063)"
33,C7,42,D3,8.618081344368523,"LINESTRING (102.7269738 25.0729141,102.6407413 25.049649)"
33,C7,43,D4,6.168060740788624,"LINESTRING (102.7269738 25.0729141,102.6656616 25.0548273)"
33,C7,44,D5,4.38223103245707,"LINESTRING (102.7269738 25.0729141,102.6857796 25.0537911)"
33,C7,45,D6,3.0760525348514776,"LINESTRING (102.7269738 25.0729141,102.7037757 25.0510475)"
33,C7,46,D7,2.222640315139257,"LINESTRING (102.7269738 25.0729141,102.7260353 25.0498983)"
33,C7,47,D8,2.4283546409226457,"LINESTRING (102.7269738 25.0729141,102.7411785 25.052139)"
33,C7,48,D9,4.855538768606527,"LINESTRING (102.7269738 25.0729141,102.7712053 25.0489172)"
33,C7,49,D10,5.810861862487103,"LINESTRING (102.7269738 25.0729141,102.7836573 25.0525737)"
33,C7,50,D11,8.297371146890981,"LINESTRING (102.7269738 25.0729141,102.810435 25.052205)"
33,C7,51,D12,10.250064129802087,"LINESTRING (102.7269738 25.0729141,102.831165 25.052205)"
